"rank","seller_id","priority_score","late_delivery_rate","late_rate_norm","score_late_component","canceled_or_unavailable_rate","canceled_rate_norm","score_cancel_component","median_delivery_delay_days","positive_delay_norm","score_delay_component","seller_order_count","volume_exposure_norm","score_volume_component"
138,"7a67c85e85bb2ce8582c35f2203ad736",0.200248176761462,0.0593886462882096,0.158369723435226,0.0633478893740902,0.000862068965517241,0.0103448275862069,0.00258620689655172,0,0,0,1160,0.895427203272134,0.13431408049082
139,"9c0e69c7bf2619675bbadf47b43f655a",0.199685106745563,0.105960264900662,0.282560706401766,0.113024282560706,0.00636942675159236,0.0764331210191083,0.0191082802547771,0,0,0,157,0.450350292867197,0.0675525439300795
140,"82e0a475a88cc9595229d8029273f045",0.199483532182671,0.0975609756097561,0.260162601626016,0.104065040650407,0.0238095238095238,0.285714285714286,0.0714285714285714,0,0,0,42,0.159932800691289,0.0239899201036934
141,"c847e075301870dd144a116762eaff9a",0.199483532182671,0.0975609756097561,0.260162601626016,0.104065040650407,0.0238095238095238,0.285714285714286,0.0714285714285714,0,0,0,42,0.159932800691289,0.0239899201036934
142,"b18dc380845b24038cfc48006478f099",0.199155129046888,0.162790697674419,0.434108527131783,0.173643410852713,0,0,0,0,0,0,44,0.170078121294499,0.0255117181941748
143,"17e34d8224d27a541263c4c64b11a56b",0.197924078458656,0.0850202429149798,0.226720647773279,0.0906882591093117,0.00784313725490196,0.0941176470588235,0.0235294117647059,0,0,0,255,0.558042717230922,0.0837064075846384
144,"b561927807645834b59ef0d16ba55a24",0.197780420506487,0.141176470588235,0.376470588235294,0.150588235294118,0,0,0,0,0,0,85,0.314614568082462,0.0471921852123693
145,"82bd0703a4aefd6b599e5bfdaed378fb",0.197747677555342,0.05,0.133333333333333,0.0533333333333333,0.0476190476190476,0.571428571428571,0.142857142857143,0,0,0,21,0.0103813424324359,0.00155720136486538
146,"e9779976487b77c6d4ac45f75ec7afe9",0.197598896322831,0.0728682170542636,0.194315245478036,0.0777260981912145,0.0015220700152207,0.0182648401826484,0.0045662100456621,0,0,0,657,0.768710587239693,0.115306588085954
147,"900ba814c251a692506d7834c1218441",0.197177179855954,0.13953488372093,0.372093023255814,0.148837209302326,0,0,0,0,0,0,88,0.322266470357526,0.0483399705536289
148,"f3da5b2ff499efb8d4a6d371d175d7dd",0.197152290751746,0.142857142857143,0.380952380952381,0.152380952380952,0,0,0,0,0,0,79,0.298475589138627,0.0447713383707941
149,"323ce52b5b81df2cd804b017b7f09aa7",0.196944908886263,0.172413793103448,0.459770114942529,0.183908045977012,0,0,0,0,0,0,30,0.0869124193950093,0.0130368629092514
150,"59b22a78efb79a4797979612b885db36",0.196510318571051,0.128,0.341333333333333,0.136533333333333,0,0,0,0,0,0,125,0.399846568251454,0.0599769852377181
151,"8e6cc767478edae941d9bd9eb778d77a",0.196442697873336,0.08,0.213333333333333,0.0853333333333333,0.0188679245283019,0.226415094339623,0.0566037735849057,0,0,0,106,0.363370606367313,0.0545055909550969
152,"c826c40d7b19f62a09e2d7c5e7295ee2",0.196384445000397,0.0953757225433526,0.254335260115607,0.101734104046243,0,0,0,0,0,0,354,0.631002273027694,0.0946503409541541
153,"7d76b645482be4a332374e8223836592",0.195384658167214,0.116279069767442,0.310077519379845,0.124031007751938,0,0,0,0,0,0,176,0.475691002768509,0.0713536504152764
154,"23613d49c3ac2bd302259e55c06c050c",0.195365721713971,0.144927536231884,0.386473429951691,0.154589371980676,0,0,0,0,0,0,70,0.271842331555298,0.0407763497332948
155,"46dc3b2cc0980fb8ec44634e21d2718e",0.194810746477051,0.0656063618290258,0.174950298210736,0.0699801192842942,0.00575815738963532,0.0690978886756238,0.017274472168906,0,0,0,521,0.717041033492337,0.107556155023851
156,"0dd184061fb0eaa7ca37932c68ab91c5",0.194269349524341,0.118012422360248,0.314699792960663,0.125879917184265,0,0,0,0,0,0,161,0.455929548933839,0.0683894323400758
157,"3078096983cf766a32a06257648502d1",0.193979300679579,0.0535714285714286,0.142857142857143,0.0571428571428571,0.0338983050847458,0.406779661016949,0.101694915254237,0,0,0,59,0.234276855216563,0.0351415282824845
158,"de23c3b98a88888289c6f5cc1209054a",0.19330047131967,0.0993788819875776,0.265010351966874,0.106004140786749,0.00609756097560976,0.0731707317073171,0.0182926829268293,0,0,0,164,0.46002431737394,0.069003647606091
159,"f84fa566034f5e8e880a07ec624c56af",0.193269925391639,0.134831460674157,0.359550561797753,0.143820224719101,0,0,0,0,0,0,91,0.329664671150255,0.0494497006725383
160,"a888faf2d1baececa6baf9c3d603ee1f",0.193235216785225,0.150943396226415,0.40251572327044,0.161006289308176,0,0,0,0,0,0,54,0.214859516513659,0.0322289274770489
161,"3c03b12bab54d8b37d79d914bfdb1aa0",0.192825065126236,0.162162162162162,0.432432432432432,0.172972972972973,0,0,0,0,0,0,37,0.132347281021757,0.0198520921532635
162,"0be8ff43f22e456b4e0371b2245e4d01",0.192666121834157,0.0641025641025641,0.170940170940171,0.0683760683760684,0.0186335403726708,0.22360248447205,0.0559006211180124,0,0,0,161,0.455929548933839,0.0683894323400758
163,"ef506c96320abeedfb894c34db06f478",0.192093352281522,0.0854430379746835,0.227848101265823,0.0911392405063291,0.00308641975308642,0.037037037037037,0.00925925925925926,0,0,0,324,0.611299016772889,0.0916948525159334
164,"4c2b230173bb36f9b240f2b8ac11786e",0.191975436978718,0.10077519379845,0.268733850129199,0.10749354005168,0,0,0,0,0,0,261,0.563212646180253,0.084481896927038
165,"a1043bafd471dff536d0c462352beb48",0.191587801321269,0.056980056980057,0.151946818613485,0.0607787274453941,0.00417827298050139,0.0501392757660167,0.0125348189415042,0,0,0,718,0.788495032895807,0.118274254934371
166,"f262cbc1c910c83959f849465454ddd3",0.191462789307459,0.0952380952380952,0.253968253968254,0.101587301587302,0.00520833333333333,0.0625,0.015625,0,0,0,192,0.495003251467714,0.0742504877201571
167,"1127b7f2594683f2510f1c2c834a486b",0.191273228661692,0.0272727272727273,0.0727272727272727,0.0290909090909091,0.0350877192982456,0.421052631578947,0.105263157894737,0,0,0,114,0.379461077840306,0.0569191616760458
168,"5343d0649eca2a983820bfe93fc4d17e",0.19016471009277,0.1,0.266666666666667,0.106666666666667,0.0140845070422535,0.169014084507042,0.0422535211267606,0,0,0,71,0.274963481995621,0.0412445222993432
169,"e7df4cd29ab5abab70fb0783ddb53987",0.189977048547113,0.173913043478261,0.463768115942029,0.185507246376812,0,0,0,0,0,0,23,0.0297986811353401,0.00446980217030101
170,"ff1fb4c404b2efe68b03350a8dc24122",0.189286170401261,0.152173913043478,0.405797101449275,0.16231884057971,0,0,0,0,0,0,46,0.179782198810342,0.0269673298215513
171,"432c37c9dfba871172ec162e20118b8c",0.189154418095596,0.0909090909090909,0.242424242424242,0.096969696969697,0.0217391304347826,0.260869565217391,0.0652173913043478,0,0,0,46,0.179782198810342,0.0269673298215513
172,"7e93a43ef30c4f03f38b393420bc753a",0.188810910349569,0.0564263322884013,0.150470219435737,0.0601880877742947,0.0119047619047619,0.142857142857143,0.0357142857142857,0,0,0,336,0.619390245739922,0.0929085368609882
173,"37515688008a7a40ac93e3b2e4ab203f",0.188051929544215,0.101321585903084,0.270190895741557,0.108076358296623,0,0,0,0,0,0,228,0.533170474983952,0.0799755712475928
174,"070d165398b553f3b4b851c216b8a358",0.18717266713792,0.161290322580645,0.43010752688172,0.172043010752688,0,0,0,0,0,0,32,0.100864375901544,0.0151296563852317
175,"3f3486b61f45078d4f31ee5e43d8c5bb",0.186498192762462,0.153846153846154,0.41025641025641,0.164102564102564,0,0,0,0,0,0,40,0.149304191065986,0.0223956286598979
176,"f457c46070d02cadd8a68551231220dd",0.18631022077727,0.0615384615384615,0.164102564102564,0.0656410256410256,0.0150753768844221,0.180904522613065,0.0452261306532663,0,0,0,199,0.50295376321985,0.0754430644829776
177,"cee48807215b30a12ca2ca10ffb5f250",0.185671637364682,0.153846153846154,0.41025641025641,0.164102564102564,0,0,0,0,0,0,39,0.143793821747455,0.0215690732621182
178,"cca3071e3e9bb7d12640c9fbe2301306",0.184772799656981,0.0586552217453505,0.156413924654268,0.0625655698617072,0.00140449438202247,0.0168539325842697,0.00421348314606742,0,0,0,712,0.786624977661379,0.117993746649207
179,"b1fc4f64df5a0e8b6913ab38803c57a9",0.184411992896033,0.121495327102804,0.32398753894081,0.129595015576324,0,0,0,0,0,0,107,0.36544651546473,0.0548169773197095
180,"4a3ccda38b2129705f3fb522db62ca31",0.184289841739651,0.09375,0.25,0.1,0.0151515151515152,0.181818181818182,0.0454545454545455,0,0,0,66,0.258901975234037,0.0388352962851055
181,"7ecd59e5e20407131822c1a68ac59c1f",0.183614046934728,0.166666666666667,0.444444444444444,0.177777777777778,0,0,0,0,0,0,24,0.0389084610463321,0.00583626915694982
182,"2b1a40c1daabc6ca280c4b815c101841",0.183389433263845,0.0454545454545455,0.121212121212121,0.0484848484848485,0.0434782608695652,0.521739130434783,0.130434782608696,0,0,0,23,0.0297986811353401,0.00446980217030101
183,"fe2032dab1a61af8794248c8196565c9",0.183105936296627,0.0887372013651877,0.236632536973834,0.0946530147895336,0,0,0,0,0,0,294,0.589686143380624,0.0884529215070936
184,"6fd52c528dcb38be2eea044946b811f8",0.182614795486687,0.134328358208955,0.358208955223881,0.143283582089552,0,0,0,0,0,0,67,0.262208089314233,0.039331213397135
185,"522620dcb18a6b31cd7bdf73665113a9",0.182601169289421,0.104651162790698,0.27906976744186,0.111627906976744,0,0,0,0,0,0,174,0.473155082084511,0.0709732623126766
186,"7681ef142fd2c19048da7430856b5588",0.182267965064094,0.137931034482759,0.367816091954023,0.147126436781609,0,0,0,0,0,0,59,0.234276855216563,0.0351415282824845
187,"718539d38d07dd351c76db862760e2e2",0.182014254315426,0,0,0,0.0540540540540541,0.648648648648649,0.162162162162162,0,0,0,37,0.132347281021757,0.0198520921532635
188,"1eade46fba20122dc4aefb379f8c636b",0.181705367067843,0.137931034482759,0.367816091954023,0.147126436781609,0,0,0,0,0,0,58,0.230526201908228,0.0345789302862342
189,"834f8533b2ecb6598dd004ff3de7203a",0.180857027449151,0.146341463414634,0.390243902439024,0.15609756097561,0,0,0,0,0,0,43,0.165063109823609,0.0247594664735413
190,"d05ae8f7a5bd1d2a690a44cd079e4e27",0.179781514252639,0.0909090909090909,0.242424242424242,0.096969696969697,0.0128205128205128,0.153846153846154,0.0384615384615385,0,0,0,78,0.295668525476024,0.0443502788214036
191,"f46490624488d3ff7ce78613913a7711",0.179737863550685,0.125,0.333333333333333,0.133333333333333,0,0,0,0,0,0,83,0.309363534782345,0.0464045302173518
192,"048c2757535328e0d7dac690ad3c0aae",0.1796847336249,0.14,0.373333333333333,0.149333333333333,0,0,0,0,0,0,51,0.202342668610443,0.0303514002915665
193,"92eb0f42c21942b6552362b9b114707d",0.179629077321528,0.0808383233532934,0.215568862275449,0.0862275449101796,0,0,0,0,0,0,341,0.622676882742319,0.0934015324113479
194,"23c38debaffe4a25a30fdbd9b586a13f",0.179299826084286,0.146341463414634,0.390243902439024,0.15609756097561,0,0,0,0,0,0,41,0.154681767391173,0.0232022651086759
195,"50c9975695009e5e6473912e83a6d1da",0.179034736642159,0.14,0.373333333333333,0.149333333333333,0,0,0,0,0,0,50,0.198009355392169,0.0297014033088253
196,"4830e40640734fc1c52cd21127c341d4",0.179009319972511,0.0686274509803922,0.183006535947712,0.073202614379085,0.00952380952380952,0.114285714285714,0.0285714285714286,0,0,0,210,0.514901846813318,0.0772352770219977
197,"7142540dd4c91e2237acb7e911c4eba2",0.178939581668315,0.0822784810126582,0.219409282700422,0.0877637130801688,0,0,0,0,0,0,319,0.607839123920973,0.0911758685881459
198,"2138ccb85b11a4ec1e37afbd1c8eda1f",0.178852561451427,0.0541237113402062,0.144329896907217,0.0577319587628866,0.00757575757575758,0.0909090909090909,0.0227272727272727,0,0,0,396,0.655955533075119,0.0983933299612679
199,"7e3f87d16fb353f408d467e74fbd8014",0.178749311976023,0.120879120879121,0.322344322344322,0.128937728937729,0,0,0,0,0,0,92,0.332077220255291,0.0498115830382936
200,"04308b1ee57b6625f47df1d56f00eedf",0.178060050149505,0.119565217391304,0.318840579710145,0.127536231884058,0,0,0,0,0,0,94,0.33682545510298,0.050523818265447
201,"54a1852d1b8f10312c55e906355666ee",0.17796691877105,0.095959595959596,0.255892255892256,0.102356902356902,0,0,0,0,0,0,200,0.504066776094318,0.0756100164141478
202,"2d50d6282f8aa2257819a77bfaa0efe0",0.177892670575127,0.142857142857143,0.380952380952381,0.152380952380952,0,0,0,0,0,0,44,0.170078121294499,0.0255117181941748
203,"3b872fd4747f01cc56206f2934198618",0.177815801849557,0.16,0.426666666666667,0.170666666666667,0,0,0,0,0,0,25,0.0476609012192705,0.00714913518289057
204,"0ffa40d54288e4f3499b8780dd0f144f",0.177745109904621,0.151515151515152,0.404040404040404,0.161616161616162,0,0,0,0,0,0,33,0.10752632192306,0.016128948288459
205,"0ed6ce5d87fd9c69eaacaeb778d67235",0.177140418854494,0.142857142857143,0.380952380952381,0.152380952380952,0,0,0,0,0,0,43,0.165063109823609,0.0247594664735413
206,"18a349e75d307f4b4cc646a691ed4216",0.176985397731456,0.0642201834862385,0.171253822629969,0.0685015290519878,0.0165289256198347,0.198347107438017,0.0495867768595041,0,0,0,121,0.392647278799759,0.0588970918199638
207,"06579cb253ecd5a3a12a9e6eb6bf8f47",0.176665430511556,0.131147540983607,0.349726775956284,0.139890710382514,0,0,0,0,0,0,62,0.245164800860281,0.0367747201290422
208,"e9d99831abad74458942f21e16f33f92",0.176151426690157,0.107692307692308,0.287179487179487,0.114871794871795,0,0,0,0,0,0,130,0.40853087878908,0.061279631818362
209,"729f06993dac8e860d4f02d7088ca48a",0.176043909209273,0.117021276595745,0.312056737588652,0.124822695035461,0,0,0,0,0,0,96,0.341474761158744,0.0512212141738115
210,"d2374cbcbb3ca4ab1086534108cc3ab7",0.175729982619935,0.0583657587548638,0.155642023346304,0.0622568093385214,0.00190839694656489,0.0229007633587786,0.00572519083969466,0,0,0,524,0.718319882944792,0.107747982441719
211,"d91fb3b7d041e83b64a00a3edfb37e4f",0.175617664130217,0.0629770992366412,0.16793893129771,0.067175572519084,0,0,0,0,0,0,535,0.722947277407555,0.108442091611133
212,"3db66a856d18a9cba7c9241fc5221c50",0.175346513300908,0.117021276595745,0.312056737588652,0.124822695035461,0,0,0,0,0,0,94,0.33682545510298,0.050523818265447
213,"f8db351d8c4c4c22c6835c19a46f01b0",0.1753421106332,0.0515933232169954,0.137582195245321,0.0550328780981285,0.00149925037481259,0.0179910044977511,0.00449775112443778,0,0,0,667,0.772076542737561,0.115811481410634
214,"128639473a139ac0f3e5f5ade55873a5",0.175110124671802,0.0626185958254269,0.166982922201139,0.0667931688804554,0,0,0,0,0,0,533,0.72211303860898,0.108316955791347
215,"5058e8c1e82653974541e83690655b4a",0.174936285969437,0.129032258064516,0.344086021505376,0.137634408602151,0,0,0,0,0,0,63,0.248679182448577,0.0373018773672865
216,"c70c1b0d8ca86052f45a432a38b73958",0.174738307183448,0.0846153846153846,0.225641025641026,0.0902564102564103,0,0,0,0,0,0,261,0.563212646180253,0.084481896927038
217,"53e4c6e0f4312d4d2107a8c9cddf45cd",0.174607645856908,0.0539956803455724,0.143988480921526,0.0575953923686105,0.00422832980972516,0.0507399577167019,0.0126849894291755,0,0,0,473,0.695515093727478,0.104327264059122
218,"e62b2d6ac10570a035a30bafcf01d263",0.174409128731193,0.129032258064516,0.344086021505376,0.137634408602151,0,0,0,0,0,0,62,0.245164800860281,0.0367747201290422
219,"41b39e28db005d9731d9d485a83b4c38",0.17398523187423,0.0641711229946524,0.171122994652406,0.0684491978609626,0.0102564102564103,0.123076923076923,0.0307692307692308,0,0,0,195,0.498445354960242,0.0747668032440364
220,"e96498ed8daaa3e9c23f7a62da76591c",0.173962016189856,0.147058823529412,0.392156862745098,0.156862745098039,0,0,0,0,0,0,34,0.113995140612114,0.0170992710918172
221,"8d79c8a04e42d722a75097ce5cbcf2ef",0.173732374190874,0.153846153846154,0.41025641025641,0.164102564102564,0,0,0,0,0,0,27,0.0641987339220641,0.00962981008830962
222,"d1c281d3ae149232351cd8c8cc885f0d",0.172723292272622,0.088785046728972,0.236760124610592,0.0947040498442368,0,0,0,0,0,0,215,0.520128282855903,0.0780192424283854
223,"3771c85bac139d2344864ede5d9341e3",0.172515011204922,0.153846153846154,0.41025641025641,0.164102564102564,0,0,0,0,0,0,26,0.0560829806823845,0.00841244710235767
224,"406822777a0b9eb5c50e442dd4cd3ec5",0.171701981018408,0.136363636363636,0.363636363636364,0.145454545454545,0,0,0,0,0,0,45,0.174982903759082,0.0262474355638624
225,"903037660cf848a717166eb7a06d616e",0.171701981018408,0.136363636363636,0.363636363636364,0.145454545454545,0,0,0,0,0,0,45,0.174982903759082,0.0262474355638624
226,"dd2bdf855a9172734fbc3744021ae9b9",0.171633430231026,0.0571428571428571,0.152380952380952,0.060952380952381,0.0185185185185185,0.222222222222222,0.0555555555555556,0,0,0,108,0.367503291487267,0.05512549372309
227,"ceaec5548eefc6e23e6607c5435102e7",0.170309048418947,0.0606060606060606,0.161616161616162,0.0646464646464647,0.00985221674876847,0.118226600985222,0.0295566502463054,0,0,0,203,0.507372890174514,0.0761059335261772
228,"f84a00e60c73a49e7e851c9bdca3a5bb",0.170295984442063,0.113636363636364,0.303030303030303,0.121212121212121,0,0,0,0,0,0,90,0.327225754866276,0.0490838632299414
229,"643214e62b870443ccbe55ab29a4dccf",0.170117347567157,0.123076923076923,0.328205128205128,0.131282051282051,0,0,0,0,0,0,66,0.258901975234037,0.0388352962851055
230,"c9c7905cffc4ef9ff9f113554423e671",0.169690494181999,0.102362204724409,0.272965879265092,0.109186351706037,0,0,0,0,0,0,127,0.40336094983975,0.0605041424759624
231,"b14db04aa7881970e83ffa9426897925",0.169481453294275,0.115384615384615,0.307692307692308,0.123076923076923,0,0,0,0,0,0,83,0.309363534782345,0.0464045302173518
232,"34056b8b55c1775a22af2331670a799c",0.169025603496728,0.116883116883117,0.311688311688312,0.124675324675325,0,0,0,0,0,0,78,0.295668525476024,0.0443502788214036
233,"a3e9a2c700480d9bb01fba070ba80a0e",0.168773171870042,0.10077519379845,0.268733850129199,0.10749354005168,0,0,0,0,0,0,130,0.40853087878908,0.061279631818362
234,"3df020b72d3d44b3af9d110fa3940b65",0.168589650954561,0.127272727272727,0.339393939393939,0.135757575757576,0,0,0,0,0,0,55,0.218880501313237,0.0328320751969856
235,"5dceca129747e92ff8ef7a997dc4f8ca",0.167281047892455,0.062111801242236,0.165631469979296,0.0662525879917184,0.00307692307692308,0.0369230769230769,0.00923076923076923,0,0,0,325,0.611984604466447,0.0917976906699671
236,"4371b634e0efc0e22b09b52907d9d469",0.167130458147004,0.0792079207920792,0.211221122112211,0.0844884488448845,0.00980392156862745,0.117647058823529,0.0294117647058824,0,0,0,102,0.354868297308249,0.0532302445962374
237,"fa40cc5b934574b62717c68f3d678b6d",0.166335113266619,0.0625,0.166666666666667,0.0666666666666667,0.00325732899022801,0.0390879478827362,0.00977198697068404,0,0,0,307,0.599309730861787,0.089896459629268
238,"8648b1e89e9b349e32d3741b30ec737e",0.165569672889445,0.10752688172043,0.28673835125448,0.114695340501792,0,0,0,0,0,0,95,0.339162215917686,0.0508743323876528
239,"3ade81dab5a172b88e1871c28ae05260",0.165417815290204,0.142857142857143,0.380952380952381,0.152380952380952,0,0,0,0,0,0,30,0.0869124193950093,0.0130368629092514
240,"972d0f9cf61b499a4812cf0bfa3ad3c4",0.16492304873587,0.111111111111111,0.296296296296296,0.118518518518519,0,0,0,0,0,0,83,0.309363534782345,0.0464045302173518
241,"f27e33c6d29b5138fa9967bcd445b6d5",0.164864935432019,0.10752688172043,0.28673835125448,0.114695340501792,0,0,0,0,0,0,93,0.334463966201515,0.0501695949302272
242,"4c498c7345e89aebad651544829beca0",0.164532485792642,0.127659574468085,0.340425531914894,0.136170212765957,0,0,0,0,0,0,48,0.189081820177897,0.0283622730266845
243,"57c764b4a836300be881e2ff86e449f9",0.164320215554761,0.142857142857143,0.380952380952381,0.152380952380952,0,0,0,0,0,0,29,0.0795950878253904,0.0119392631738086
244,"751bdc4d83a466c7206cd42e8f426b03",0.164255071267899,0.0196078431372549,0.0522875816993464,0.0209150326797386,0.037037037037037,0.444444444444444,0.111111111111111,0,0,0,54,0.214859516513659,0.0322289274770489
245,"14d7985702e72162bbf13b6beb74ab2b",0.163996236297408,0.135135135135135,0.36036036036036,0.144144144144144,0,0,0,0,0,0,37,0.132347281021757,0.0198520921532635
246,"f08c008c8a8d31417763738a1788a2a8",0.163045170455186,0.15,0.4,0.16,0,0,0,0,0,0,22,0.0203011363679097,0.00304517045518645
247,"6a8b085f816a1f75f92dbac6eb545f8f",0.162904142475962,0.096,0.256,0.1024,0,0,0,0,0,0,127,0.40336094983975,0.0605041424759624
248,"cbd996ad3c1b7dc71fd0e5f5df9087e2",0.162539240121614,0.0875,0.233333333333333,0.0933333333333333,0,0,0,0,0,0,165,0.461372711921873,0.0692059067882809
249,"aba1721a889e04decc910aa13b768ef4",0.162067180819761,0.108433734939759,0.289156626506024,0.11566265060241,0,0,0,0,0,0,83,0.309363534782345,0.0464045302173518
250,"4b9750c8ad28220fe6702d4ecb7c898f",0.162044705315477,0.0783410138248848,0.208909370199693,0.0835637480798771,0,0,0,0,0,0,218,0.523206381570669,0.0784809572356004
251,"ececbfcff9804a2d6b40f589df8eef2b",0.161870012253105,0.103092783505155,0.274914089347079,0.109965635738832,0,0,0,0,0,0,98,0.346029176761826,0.0519043765142739
252,"76d5af76d0271110f9af36c92573f765",0.161534186602584,0.09375,0.25,0.1,0,0,0,0,0,0,131,0.41022791068389,0.0615341866025835
253,"7a241947449cc45dbfda4f9d0798d9d0",0.161352293093712,0.0714285714285714,0.19047619047619,0.0761904761904762,0.0161290322580645,0.193548387096774,0.0483870967741935,0,0,0,62,0.245164800860281,0.0367747201290422
254,"9b00ed88b7fdb95d6ff76e27c1b52d16",0.161067071904324,0.0652173913043478,0.173913043478261,0.0695652173913043,0.0212765957446809,0.25531914893617,0.0638297872340426,0,0,0,47,0.184480448526513,0.0276720672789769
255,"45ba18c210d42734ec52c0c1c574e9ee",0.16062133957669,0.0571428571428571,0.152380952380952,0.060952380952381,0.0263157894736842,0.315789473684211,0.0789473684210526,0,0,0,38,0.138143934688379,0.0207215902032569
256,"2e1c9f22be269ef4643f826c9e650a52",0.160448713973205,0.0683229813664596,0.182194616977226,0.0728778467908903,0.00598802395209581,0.0718562874251497,0.0179640718562874,0,0,0,167,0.464045302173518,0.0696067953260277
257,"dd533b429f380718b70ad9922c294bae",0.159954401860813,0.128205128205128,0.341880341880342,0.136752136752137,0,0,0,0,0,0,41,0.154681767391173,0.0232022651086759
258,"213b25e6f54661939f11710a6fddb871",0.158354190596047,0.0855263157894737,0.228070175438597,0.0912280701754386,0,0,0,0,0,0,155,0.447507469470725,0.0671261204206087
259,"2a84855fd20af891be03bc5924d2b453",0.158290298537116,0.032258064516129,0.0860215053763441,0.0344086021505376,0.0182926829268293,0.219512195121951,0.0548780487804878,0,0,0,164,0.46002431737394,0.069003647606091
260,"165fc07beebdcb6190fba8a06db2a449",0.157701403308825,0.12,0.32,0.128,0,0,0,0,0,0,50,0.198009355392169,0.0297014033088253
261,"1da3aeb70d7989d1e6d9b0e887f97c23",0.157612522018309,0.0574712643678161,0.153256704980843,0.0613026819923372,0.00377358490566038,0.0452830188679245,0.0113207547169811,0,0,0,265,0.566593902059935,0.0849890853089902
262,"38e679b9e0064cd94c6f035707344dae",0.157453479639454,0.037037037037037,0.0987654320987654,0.0395061728395062,0.0357142857142857,0.428571428571429,0.107142857142857,0,0,0,28,0.0720296643806015,0.0108044496570902
263,"00ee68308b45bc5e2660cd833c3f81cc",0.157348293320626,0.0888888888888889,0.237037037037037,0.0948148148148148,0,0,0,0,0,0,135,0.416889856705406,0.0625334785058109
264,"dc8798cbf453b7e0f98745e396cc5616",0.157325377768374,0.0571428571428571,0.152380952380952,0.060952380952381,0.024390243902439,0.292682926829268,0.0731707317073171,0,0,0,41,0.154681767391173,0.0232022651086759
265,"0432ead42b6c8a0bdf68154add917fdf",0.156804810750389,0.0365853658536585,0.0975609756097561,0.0390243902439024,0.0235294117647059,0.282352941176471,0.0705882352941176,0,0,0,85,0.314614568082462,0.0471921852123693
266,"e5a38146df062edaf55c38afa99e42dc",0.156674869597742,0.0916666666666667,0.244444444444444,0.0977777777777778,0,0,0,0,0,0,121,0.392647278799759,0.0588970918199638
267,"9646c3513289980f17226a2fc4720dbd",0.156669438949,0.0289855072463768,0.0772946859903382,0.0309178743961353,0.028169014084507,0.338028169014085,0.0845070422535211,0,0,0,71,0.274963481995621,0.0412445222993432
268,"004c9cd9d87a3c30c522c48c4fc07416",0.156652624641345,0.0833333333333333,0.222222222222222,0.0888888888888889,0,0,0,0,0,0,158,0.451758238349707,0.0677637357524561
269,"cb3dd9ce66268c7a3ca7241ac70ab58c",0.156368069975492,0.0625,0.166666666666667,0.0666666666666667,0.02,0.24,0.06,0,0,0,50,0.198009355392169,0.0297014033088253
270,"1554a68530182680ad5c8b042c3ab563",0.15635639536265,0.0691056910569106,0.184281842818428,0.0737127371273713,0,0,0,0,0,0,247,0.550957721568528,0.0826436582352792
271,"b74d1c09cb380e1d03a6f859c6f4224b",0.156321834480833,0.133333333333333,0.355555555555556,0.142222222222222,0,0,0,0,0,0,31,0.0939974150574042,0.0140996122586106
272,"dbc22125167c298ef99da25668e1011f",0.155855462600327,0.0253807106598985,0.0676818950930626,0.027072758037225,0.00985221674876847,0.118226600985222,0.0295566502463054,0,0,0,406,0.661507028778642,0.0992260543167963
273,"0d85bbda9889ce1f7e63778d24f346eb",0.155841596369998,0.117647058823529,0.313725490196078,0.125490196078431,0,0,0,0,0,0,51,0.202342668610443,0.0303514002915665
274,"527801b552d0077ffd170872eb49683b",0.155750529896608,0.1,0.266666666666667,0.106666666666667,0,0,0,0,0,0,90,0.327225754866276,0.0490838632299414
275,"9674754b5a0cb32b638cec001178f799",0.155441849741836,0.0357142857142857,0.0952380952380952,0.0380952380952381,0.0232558139534884,0.27906976744186,0.0697674418604651,0,0,0,86,0.317194465240883,0.0475791697861324
276,"2156f2671501a81034d7d07f217609d0",0.155426122836139,0.142857142857143,0.380952380952381,0.152380952380952,0,0,0,0,0,0,22,0.0203011363679097,0.00304517045518645
277,"1d8dbc4f32378d715c717c1c1fc57bae",0.155306088532799,0.0989010989010989,0.263736263736264,0.105494505494506,0,0,0,0,0,0,92,0.332077220255291,0.0498115830382936
278,"c8467937e403e76a8ee9f0ab13f6f5ef",0.155259085131474,0.133333333333333,0.355555555555556,0.142222222222222,0,0,0,0,0,0,30,0.0869124193950093,0.0130368629092514
279,"e38db885400cd35c71dfd162f2c1dbcf",0.155259085131474,0.133333333333333,0.355555555555556,0.142222222222222,0,0,0,0,0,0,30,0.0869124193950093,0.0130368629092514
280,"b6d44737c043328708f6749c2dbe50bd",0.155107172094493,0.0655737704918033,0.174863387978142,0.0699453551912568,0.0161290322580645,0.193548387096774,0.0483870967741935,0,0,0,62,0.245164800860281,0.0367747201290422
281,"056b4ada5bbc2c50cc7842547dda6b51",0.154998588160574,0.109375,0.291666666666667,0.116666666666667,0,0,0,0,0,0,65,0.255546143292717,0.0383319214939076
282,"827f8f69dfa529c561901c4f2e0f332f",0.154944206167044,0.0989010989010989,0.263736263736264,0.105494505494506,0,0,0,0,0,0,91,0.329664671150255,0.0494497006725383
283,"ccc4bbb5f32a6ab2b7066a4130f114e3",0.154531280328758,0.0760869565217391,0.202898550724638,0.0811594202898551,0,0,0,0,0,0,187,0.489145733592688,0.0733718600389031
