"threshold","tpr","fpr"
0.293977524107213,0.0210862619808307,0.00569688081674091
0.293910995719513,0.0217252396166134,0.00569688081674091
0.293202284978244,0.0217252396166134,0.0057532855773027
0.291244964804997,0.0217252396166134,0.00580969033786449
0.291063204841224,0.0217252396166134,0.00586609509842628
0.290873606184365,0.0223642172523962,0.00586609509842628
0.290368617625579,0.0223642172523962,0.00592249985898807
0.290108674178492,0.0223642172523962,0.00597890461954986
0.289818206608422,0.0223642172523962,0.00603530938011165
0.289306407692162,0.0223642172523962,0.00609171414067344
0.289001453071106,0.0223642172523962,0.00614811890123523
0.288686298660643,0.0223642172523962,0.00620452366179702
0.28847504874988,0.0223642172523962,0.00626092842235881
0.288109023316354,0.0230031948881789,0.00626092842235881
0.287469608997401,0.0230031948881789,0.0063173331829206
0.286595326446167,0.0230031948881789,0.00637373794348239
0.286552441148846,0.0230031948881789,0.00643014270404418
0.286281480580324,0.0236421725239617,0.00643014270404418
0.286109797965291,0.0236421725239617,0.00648654746460597
0.285696962087943,0.0236421725239617,0.00654295222516776
0.285410288453867,0.0236421725239617,0.00659935698572955
0.285378978050736,0.0242811501597444,0.00659935698572955
0.285312710183689,0.0249201277955272,0.00659935698572955
0.285239991956028,0.0249201277955272,0.00665576174629134
0.284579978103855,0.0249201277955272,0.00671216650685313
0.284135429220888,0.0249201277955272,0.00676857126741492
0.284065330069891,0.0249201277955272,0.00682497602797671
0.284045156977566,0.0249201277955272,0.0068813807885385
0.283713692556754,0.0255591054313099,0.0068813807885385
0.28344862987174,0.0255591054313099,0.00693778554910029
0.282738147643613,0.0255591054313099,0.00699419030966208
0.282315452691044,0.0261980830670927,0.00699419030966208
0.281843750209572,0.0261980830670927,0.00705059507022388
0.281726706220635,0.0261980830670927,0.00710699983078567
0.281377294990573,0.0268370607028754,0.00710699983078567
0.280753429937765,0.0268370607028754,0.00716340459134746
0.280296840367589,0.0268370607028754,0.00721980935190936
0.28007961430251,0.0268370607028754,0.00727621411247115
0.279681113723558,0.0274760383386581,0.00727621411247115
0.279514548770303,0.0281150159744409,0.00727621411247115
0.277753652619126,0.0281150159744409,0.00733261887303294
0.277126414296294,0.0281150159744409,0.00738902363359473
0.276980826258402,0.0281150159744409,0.00744542839415652
0.27692076612366,0.0281150159744409,0.00750183315471831
0.276655002499535,0.0281150159744409,0.0075582379152801
0.275979202658285,0.0281150159744409,0.00761464267584189
0.275751210490377,0.0287539936102236,0.00761464267584189
0.275540549947422,0.0287539936102236,0.00767104743640368
0.275297625981297,0.0287539936102236,0.00772745219696547
0.27509880894039,0.0293929712460064,0.00772745219696547
0.275070605612294,0.0293929712460064,0.00778385695752726
0.274931071584144,0.0293929712460064,0.00784026171808905
0.274767270161761,0.0293929712460064,0.00789666647865084
0.274463694115582,0.0300319488817891,0.00789666647865084
0.274332169786086,0.0300319488817891,0.00795307123921263
0.274123022738808,0.0300319488817891,0.00800947599977442
0.273882164759011,0.0300319488817891,0.00806588076033621
0.273289969682847,0.0300319488817891,0.008122285520898
0.273232320248942,0.0300319488817891,0.00817869028145979
0.272606930703925,0.0300319488817891,0.00823509504202158
0.272148683497527,0.0300319488817891,0.00829149980258337
0.272024969576805,0.0300319488817891,0.00834790456314516
0.27165430240479,0.0306709265175719,0.00834790456314516
0.271642820397449,0.0306709265175719,0.00840430932370695
0.270775298620269,0.0313099041533546,0.00840430932370695
0.270645710103225,0.0313099041533546,0.00846071408426874
0.270397297847685,0.0313099041533546,0.00851711884483053
0.270361530509521,0.0319488817891374,0.00851711884483053
0.270340547646596,0.0319488817891374,0.00857352360539232
0.270155849570794,0.0325878594249201,0.00857352360539232
0.270116459817018,0.0325878594249201,0.00862992836595411
0.269992421214753,0.0325878594249201,0.0086863331265159
0.269576567561189,0.0332268370607029,0.0086863331265159
0.269549223094469,0.0332268370607029,0.00874273788707769
0.269545556387076,0.0338658146964856,0.00874273788707769
0.269310398132717,0.0338658146964856,0.00879914264763948
0.269286668314937,0.0338658146964856,0.00885554740820127
0.269237591741756,0.0338658146964856,0.00891195216876306
0.269062268341353,0.0338658146964856,0.00896835692932485
0.26890968850665,0.0338658146964856,0.00902476168988664
0.268770904688873,0.0338658146964856,0.00908116645044843
0.268759230532221,0.0338658146964856,0.00913757121101022
0.2686868152743,0.0345047923322684,0.00913757121101022
0.268360575785953,0.0351437699680511,0.00913757121101022
0.268206866747983,0.0351437699680511,0.00919397597157201
0.267774430989314,0.0357827476038339,0.00919397597157201
0.267658589498275,0.0357827476038339,0.0092503807321338
0.267422563598418,0.0357827476038339,0.00930678549269559
0.266683362963596,0.0357827476038339,0.00936319025325738
0.266426112981846,0.0357827476038339,0.00941959501381917
0.26629697153259,0.0357827476038339,0.00947599977438096
0.265559791800385,0.0357827476038339,0.00953240453494275
0.265325777536221,0.0357827476038339,0.00958880929550454
0.265090097666226,0.0357827476038339,0.00964521405606633
0.264759500106276,0.0364217252396166,0.00964521405606633
0.264589501729509,0.0370607028753994,0.00964521405606633
0.264586140360115,0.0376996805111821,0.00964521405606633
0.264346977221205,0.0376996805111821,0.00970161881662812
0.264317214091153,0.0376996805111821,0.00975802357718991
0.264250511307863,0.0376996805111821,0.0098144283377517
0.264121623372413,0.0383386581469649,0.0098144283377517
0.263997630457164,0.0389776357827476,0.0098144283377517
0.263990876125495,0.0389776357827476,0.00987083309831349
0.263928816041061,0.0396166134185304,0.00987083309831349
0.263814327456328,0.0396166134185304,0.00992723785887528
0.263570762318344,0.0402555910543131,0.00992723785887528
0.263374244542414,0.0402555910543131,0.00998364261943707
0.263360709986212,0.0402555910543131,0.0100400473799989
0.263324705734801,0.0402555910543131,0.0100964521405607
0.263246570573473,0.0402555910543131,0.0101528569011224
0.263236443110294,0.0402555910543131,0.0102092616616842
0.263088864800029,0.0408945686900958,0.0102092616616842
0.263059636066731,0.0408945686900958,0.010265666422246
0.26270293401011,0.0408945686900958,0.0103220711828078
0.262514487523453,0.0415335463258786,0.0103220711828078
0.262447869836696,0.0415335463258786,0.0103784759433696
0.262205342937173,0.0415335463258786,0.0104348807039314
0.262146531722597,0.0415335463258786,0.0104912854644932
0.262127243841652,0.0415335463258786,0.010547690225055
0.261948476029409,0.0415335463258786,0.0106040949856168
0.26178665738441,0.0415335463258786,0.0106604997461786
0.261775157993203,0.0421725239616613,0.0106604997461786
0.261639069672707,0.0428115015974441,0.0106604997461786
0.261473401625616,0.0434504792332268,0.0106604997461786
0.261376061603431,0.0434504792332268,0.0107169045067403
0.261344489334184,0.0440894568690096,0.0107169045067403
0.261157290109431,0.0440894568690096,0.0107733092673021
0.26084337247619,0.0447284345047923,0.0107733092673021
0.26082657356818,0.0447284345047923,0.0108297140278639
0.260815777937189,0.0447284345047923,0.0108861187884257
0.26047651697752,0.0447284345047923,0.0109425235489875
0.260321401824217,0.0447284345047923,0.0109989283095493
0.25985267009256,0.0447284345047923,0.0110553330701111
0.259416321035697,0.0453674121405751,0.0110553330701111
0.259246800078606,0.0453674121405751,0.0111117378306729
0.25923481247897,0.0453674121405751,0.0111681425912347
0.259197147394686,0.0453674121405751,0.0112245473517965
0.259048051239708,0.0453674121405751,0.0112809521123582
0.258761295419639,0.0460063897763578,0.0112809521123582
0.258653160525148,0.0460063897763578,0.01133735687292
0.258425898762539,0.0460063897763578,0.0113937616334818
0.258285103969204,0.0460063897763578,0.0114501663940436
0.258074662903454,0.0460063897763578,0.0115065711546054
0.257893927945655,0.0466453674121406,0.0115065711546054
0.257753398797902,0.0466453674121406,0.0115629759151672
0.257610777763405,0.0472843450479233,0.0115629759151672
0.257600896694845,0.0479233226837061,0.0115629759151672
0.257410768758642,0.0479233226837061,0.011619380675729
0.257296074985002,0.0479233226837061,0.0116757854362908
0.257290604118795,0.0479233226837061,0.0117321901968526
0.257206850667607,0.0479233226837061,0.0117885949574144
0.25710182582885,0.0479233226837061,0.0118449997179761
0.256875914326849,0.0479233226837061,0.0119014044785379
0.25681326855071,0.0485623003194888,0.0119014044785379
0.256728921787836,0.0485623003194888,0.0119578092390997
0.25668911925171,0.0485623003194888,0.0120142139996615
0.256584932016842,0.0492012779552716,0.0120142139996615
0.256258386657029,0.0492012779552716,0.0120706187602234
0.256162118684468,0.0492012779552716,0.0121270235207852
0.256003321618489,0.0492012779552716,0.012183428281347
0.255991294705833,0.0492012779552716,0.0122398330419088
0.255942472911708,0.0498402555910543,0.0122398330419088
0.255882623441644,0.0504792332268371,0.0122398330419088
0.255835537078289,0.0504792332268371,0.0122962378024706
0.255804348036424,0.0504792332268371,0.0123526425630324
0.255774214906477,0.0504792332268371,0.0124090473235942
0.25575762141006,0.0511182108626198,0.0124090473235942
0.255553040542204,0.0511182108626198,0.0124654520841559
0.255552261850403,0.0511182108626198,0.0125218568447177
0.2554625274042,0.0511182108626198,0.0125782616052795
0.255384752584793,0.0511182108626198,0.0126346663658413
0.255349744901296,0.0511182108626198,0.0126910711264031
0.254973749232488,0.0517571884984026,0.0126910711264031
0.254943383870678,0.0517571884984026,0.0127474758869649
0.254867212065641,0.0523961661341853,0.0127474758869649
0.254773638543669,0.0523961661341853,0.0128038806475267
0.254710635002898,0.0523961661341853,0.0128602854080885
0.254582834432241,0.0530351437699681,0.0128602854080885
0.254349364813703,0.0536741214057508,0.0128602854080885
0.254187675679784,0.0536741214057508,0.0129166901686503
0.254184618126128,0.0536741214057508,0.0129730949292121
0.253851840082807,0.0543130990415335,0.0129730949292121
0.253733861993691,0.0549520766773163,0.0129730949292121
0.253532594149669,0.0549520766773163,0.0130294996897738
0.253475102510603,0.0549520766773163,0.0130859044503356
0.25347029002226,0.0549520766773163,0.0131423092108974
0.253376709373201,0.0549520766773163,0.0131987139714592
0.253314775147258,0.0549520766773163,0.013255118732021
0.252988219290212,0.0549520766773163,0.0133115234925828
0.252255417883887,0.0549520766773163,0.0133679282531446
0.252056061004003,0.0549520766773163,0.0134243330137064
0.252048969221934,0.0549520766773163,0.0134807377742682
0.251958302677314,0.055591054313099,0.0134807377742682
0.251887184926665,0.0562300319488818,0.0134807377742682
0.251842333430265,0.0562300319488818,0.01353714253483
0.251837132217362,0.0568690095846645,0.01353714253483
0.251707956010847,0.0568690095846645,0.0135935472953918
0.251488361209527,0.0568690095846645,0.0136499520559535
0.251411814930088,0.0568690095846645,0.0137063568165153
0.251353277489505,0.0575079872204473,0.0137063568165153
0.251292914190796,0.0575079872204473,0.0137627615770771
0.25114177100244,0.0575079872204473,0.0138191663376389
0.25073381518787,0.05814696485623,0.0138191663376389
0.250555508951802,0.0587859424920128,0.0138191663376389
0.250546723663053,0.0587859424920128,0.0138755710982007
0.25034715785868,0.0594249201277955,0.0138755710982007
0.25034176619388,0.0594249201277955,0.0139319758587625
0.250156654844407,0.0594249201277955,0.0139883806193243
0.250099808779221,0.0594249201277955,0.0140447853798861
0.250074300031338,0.0594249201277955,0.0141011901404479
0.249757375803803,0.0600638977635783,0.0141011901404479
0.249729028819439,0.0600638977635783,0.0141575949010097
0.249583835047461,0.060702875399361,0.0141575949010097
0.249348055454784,0.060702875399361,0.0142139996615714
0.2493178289239,0.060702875399361,0.0142704044221332
0.249184112944037,0.060702875399361,0.014326809182695
0.249149164586047,0.060702875399361,0.0143832139432568
0.249121844244986,0.060702875399361,0.0144396187038186
